patient_id,label,weight,heatmap_color
pt10sz1,POLFP47,0.9855,1
pt10sz1,POLOF1,0.9836,1
pt10sz1,POLFP39,0.9835,1
pt10sz1,POLFP48,0.9832,1
pt10sz1,POLTT3,0.9792,1
pt10sz1,POLP64,0.9752,1
pt10sz1,POLFP40,0.9715,1
pt10sz1,POLPST2,0.9701,1
pt10sz1,POLAST2,0.9577,1
pt10sz1,POLMST2,0.9576,1
pt10sz1,POLP50,0.9511,1
pt10sz1,POLP58,0.9499,2
pt10sz1,POLP55,0.9386,2
pt10sz1,POLFP37,0.9322,2
pt10sz1,POLR2,0.9306,2
pt10sz1,POLG28,0.9301,2
pt10sz1,POLFP38,0.9298,2
pt10sz1,POLMST1,0.9265,2
pt10sz1,POLG7,0.9241,2
pt10sz1,POLOF2,0.9197,2
pt10sz1,POLG24,0.9128,2
pt10sz1,POLE,0.9079,2
pt10sz1,POLOF3,0.9032,2
pt10sz1,POLG5,0.9008,2
pt10sz1,POLMST4,0.8956,3
pt10sz1,POLFP36,0.8946,3
pt10sz1,POLP54,0.8794,3
pt10sz1,POLP61,0.8746,3
pt10sz1,POLTT1,0.8732,3
pt10sz1,POLP63,0.8702,3
pt10sz1,POLP57,0.8644,3
pt10sz1,POLFP43,0.8628,3
pt10sz1,POLG20,0.8585,3
pt10sz1,POLG29,0.8523,3
pt10sz1,POLG6,0.8479,4
pt10sz1,POLG15,0.8473,4
pt10sz1,POLG12,0.8443,4
pt10sz1,POLG8,0.8432,4
pt10sz1,POLG22,0.8366,4
pt10sz1,POLG16,0.8343,4
pt10sz1,POLR1,0.8315,4
pt10sz1,POLTT5,0.8270,4
pt10sz1,POLTT2,0.8266,4
pt10sz1,POLG13,0.8234,4
pt10sz1,POLPST3,0.8233,4
pt10sz1,POLFP44,0.8129,4
pt10sz1,POLPST1,0.8058,4
pt10sz1,POLG23,0.7999,5
pt10sz1,POLP59,0.7937,5
pt10sz1,POLP53,0.7925,5
pt10sz1,POLTT6,0.7905,5
pt10sz1,POLG4,0.7838,5
pt10sz1,POLFP45,0.7732,5
pt10sz1,POLP60,0.7648,5
pt10sz1,POLP56,0.7593,5
pt10sz1,POLG14,0.7447,6
pt10sz1,POLG11,0.7128,6
pt10sz1,POLMST3,0.7045,6
pt10sz1,POLP49,0.6912,7
pt10sz1,POLFP35,0.6827,7
pt10sz1,POLG21,0.6744,7
pt10sz1,POLFP46,0.6618,7
pt10sz1,POLP51,0.6320,8
pt10sz1,POLAST4,0.6167,8
pt10sz1,POLG31,0.6072,8
pt10sz1,POLTT4,0.6012,8
pt10sz1,POLP62,0.5493,10
pt10sz1,POLP52,0.4871,11
pt10sz1,POLG32,0.4472,12
pt10sz1,POLG3,0.2983,15
pt10sz1,POLG30,0.1999,17
pt10sz1,POLPST4,0.0466,20
pt10sz1,POLAST3,0.0365,20
